user,text,created_at 
thiagohitalx,"RT @rosana: -A China está ajudando a Italia nessa crise. 
-O dono da Alibaba vai doar 500 MIL KITS de testes de coronavirus e 1 milhao de m…",2020-03-20
eddiebispo,A situação tá tão tensa que até o @Minecraft tá colocando subtítulos sobre o Coronavirus https://t.co/2dTwvgN4Fx,2020-03-20
Lelezin08411387,RT @IdcAboutU: Espalhem agora essa merda com a rapidez que espalharam o coronavirus caralho https://t.co/JnNtEqCxln,2020-03-20
Brennobwa,RT @loh01loh09: Tudo interligado. Deus pesa a mão pelos chineses comerem os #cachorrinhos. Justo o #coronavirus dá nos cachorros. #coronavi…,2020-03-20
pinformatica1,"RT @fn7k: Li Wenliang foi o primeiro a identificar a existência do surto do novo coronavírus e alertar as autoridades, mas foi acusado pelo…",2020-03-20
Ju_Vip,"#perguntacorona por gentileza informar os casos oficiais do coronavirus em Osasco, e quais as providências tomadas pelo Prefeito",2020-03-20
tremduda12,"RT @ttwitandu: Você atraí aquilo que fala:

ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS…",2020-03-20
igarape_org,"Segundo Robert Muggah, diretor e co-fundador do Instituto Igarapé, as mortes causadas pelo #coronavirus dependem da rapidez com que podemos conter o surto. Leia mais no @AberdeenNews: https://t.co/ADahrnIyXG",2020-03-20
nemohnatiuk,Cientista que previu 250 mil mortes por Covid-19 no Reino Unido está com coronavírus - Folha de Pernambuco https://t.co/TYSuhFMEEy via @GoogleNews,2020-03-20
CARLOS1982P,"RT @MarleneFFL: A T E N Ç Ã O ⚠️⚠️⚠️⚠️⚠️

Fox News notícia AGORA remédio contra o CoronaVírus! A Fox News acaba de noticiar um remédio que…",2020-03-20
helana28468942,"RT @folha: RELEMBRE FRASES DE BOLSONARO SOBRE O CORONAVÍRUS

""Está superdimensionado""
""É muito mais fantasia""
""Outras gripes mataram mais""…",2020-03-20
gugakindur,"RT @EugenioCosta8: #CoronavirusPlantao 

via @OFavelado2 : Olha a distância que #Malafaia está do público!!!!! Depois que Juiz do RJ libera…",2020-03-20
mario_mrsilvio,"RT @Resist4everRS: Quando será erradicado do Brasil o COVARD-17?
#Coronavirus
#Covid19 https://t.co/2PVIsEdYX4",2020-03-20
MariaAngelsp,"RT @webvieiea: O Brasil pede o Fim do coronavirus e Thelma Campeã.
#bbb20",2020-03-20
selmaflavio,"7 PASSOS PARA LAVAR AS MÃOS CORRETAMENTE DE FORMA DIDÁTICA.

##saúde  #virus  #higiene #coronavirus 
##sejaestejasorria 
https://t.co/vGftk9Crv5 https://t.co/78xCO6hh2Y",2020-03-20
Ju_isdarklarrie,"RT @scarsoned: OMS: evitem aglomerações para a não propagação do coronavirus.

Brasileros: fazem passeata de conscientização contra o vírus…",2020-03-20
xshootox,"RT @maiconkusterkkk: pq q os cara quer tanto chamar coronavirus de ""vírus chines""? kkkkkkkkkkk

""ah pq veio de la"" beleza mano yakisoba tb…",2020-03-20
mathauspauxis,RT @helderbarbalho: Mais informações sobre o segundo caso confirmado de #Coronavírus (Covid-19) no Pará. https://t.co/W5ag1cKtRa,2020-03-20
apretadapreta,"RT @tauriana97: Você atraí aquilo que fala:

ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEU…",2020-03-20
AaThoff,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
MarildaNovak,"ASSISTAM!!!
Muitos países erraram na luta contra o CORONAVÍRUS. Ninguém errou mais que a o Partido Comunista Chinês, responsável pela pandemia do covid19 e suas consequências.https://t.co/zeOyVx9rr7 via @YouTube",2020-03-20
ReutersLatam,"Com fim do verão, frio pode agravar surto de coronavírus no Brasil https://t.co/sxkW0ay0b5 https://t.co/HRjqFVuDne",2020-03-20
1ttdificil,RT @helderbarbalho: Mais informações sobre o segundo caso confirmado de #Coronavírus (Covid-19) no Pará. https://t.co/W5ag1cKtRa,2020-03-20
1NewsBrasil,Travestis que vivem na prostituição terão ‘renda mínima’ durante pandemia de coronavírus https://t.co/5K43mrF2wM,2020-03-20
Jackie_Ferreira,"RT @igormello: Casa grande e senzala versão 2020, em tempos de coronavírus. A patroa moradora do Alto Leblon, endereço mais caro do Brasil,…",2020-03-20
carlagastal,Coronavírus: 60% das cidades não têm respiradores para enfrentar epidemia @UOLNoticias @UOL https://t.co/Q9UnkT2ABs,2020-03-20
Sales72468311,RT @madeleinelacsko: Tem algum mandatário internacional que levou um AVIÃO LOTADO DE CORONAVIRUS DE MIAMI para o país dele ou ganhamos essa…,2020-03-20
W_F_Jr,"RT @CeliaNacarato: Bolsonaro é cobrado a fazer exames para detectar o coronavirus. Ja fez dois e fará um terceiro. E o corrupto, q voltou d…",2020-03-20
s_c_m_s,RT @IdcAboutU: Espalhem agora essa merda com a rapidez que espalharam o coronavirus caralho,2020-03-20
JornalOGlobo,Efeito coronavírus: Liam Gallagher pede a Noel volta do Oasis após fim da pandemia https://t.co/b4y7bRJvwf https://t.co/NnXKUDr89m,2020-03-20
_zamprogno,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
Rafacds2,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
renatarc24h,"A medida é em precaução ao Covid-19 - https://t.co/I0YvF4rFPV

#RC24h #CaboFrio #Ibascaf #PasMed #Coronavírus",2020-03-20
raissasarquis,RT @helderbarbalho: Mais informações sobre o segundo caso confirmado de #Coronavírus (Covid-19) no Pará. https://t.co/W5ag1cKtRa,2020-03-20
FalarcomGimenes,"RT @samiabomfim: Testar, testar e testar. É fundamental termos o diagnóstico do coronavírus para podermos controlar a pandemia. Apresentei…",2020-03-20
KarineBlanco,@xjesscaa Com Coronavirus eu vou deixar pra mais adiante!!,2020-03-20
ademarjoa,"RT @psol50: Absurdo! Em meio à crise do Coronavírus, Bolsonaro corta 158 mil benefícios do Bolsa Família. A relação desse governo com os ma…",2020-03-20
matheusooares9,RT @helderbarbalho: Mais informações sobre o segundo caso confirmado de #Coronavírus (Covid-19) no Pará. https://t.co/W5ag1cKtRa,2020-03-20
hugoveritati,RT @madeleinelacsko: Tem algum mandatário internacional que levou um AVIÃO LOTADO DE CORONAVIRUS DE MIAMI para o país dele ou ganhamos essa…,2020-03-20
a8c2d5af73a049f,"RT @jairbolsonaro: Mais ações do Governo Federal, envolvendo o @minsaude no enfrentamento do coronavírus:

1- R$432 milhões destinados a es…",2020-03-20
Rodrigo_W9S,RT @IdcAboutU: Espalhem agora essa merda com a rapidez que espalharam o coronavirus caralho,2020-03-20
adelmarvilela,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
politicalivre,Coronavírus: Prefeitura de Feira cria atendimento por telefone e e-mail para triagem de casos https://t.co/3kvGrxZNk3,2020-03-20
MOCINHA_LINDA,"RT @BelinhaPoodleBR: Sabe por que vc tem de ficar em casa?

Pq se muitas pessoas tiverem o coronavirus Não terão hospitais, médicos e equip…",2020-03-20
xulianacomenta,uma duvida: vocês que namoram estão se vendo nessa quarentena? #COVIDー19 #coronavirusbrasil #coronavirus,2020-03-20
Bethlucida,Argentina entra em quarentena total com medo do coronavírus https://t.co/Rmz30JV7jC,2020-03-20
FredericoFDias2,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
Leo_jack,RT @alefrota77: Vamos falar a verdade Bolsonaro trouxe um avião de Coronavirus p Brasil.,2020-03-20
xjesstuffsx,RT @daecaua: maneira correta de se cumprimentar em época de coronavirus https://t.co/Ggy629xLXf,2020-03-20
elferpv23,"Contágiame bb😍😍
#coronavirus #yomequedoencasa https://t.co/kmfOp667rH",2020-03-20
OEscavador,"RT @BolsonaroSP: 1)""PESQUISADORES HOLANDESES SÃO OS PRIMEIROS A ENCONTRAR ANTICORPOS PARA O CORONAVÍRUS:DIZ RELATÓRIO""

@jairbolsonaro falo…",2020-03-20
marinacesario,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
dias_dadr777777,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
jacksontome,"RT @edusilvafogo: Coronavírus: “Sistema de saúde privado está matando as pessoas nos EUA”, diz ativista https://t.co/vpiHHBDC8v via @https:…",2020-03-20
JorgeMaateus,"""Número de mortes por coronavírus no mundo passa de 10 mil"" #Coronavirus https://t.co/ArtmIeujca",2020-03-20
CeliaPfau,RT @gazetadopovo: Coronavírus: cúpula dos líderes do G7 nos EUA é cancelada https://t.co/EJI3HhX9WJ,2020-03-20
nandoelpidio,"Dezenas de políticos, assessores e agregados do Presidente foram para os EUA pedir a benção ao Tio Trump.

22, Até agora, voltaram contaminados. Contribuição direta para a disseminação do coronavirus no Brasil.",2020-03-20
socel10,RT @helderbarbalho: Mais informações sobre o segundo caso confirmado de #Coronavírus (Covid-19) no Pará. https://t.co/W5ag1cKtRa,2020-03-20
jose_ormond,"As empresas colaborando com o combate contra o #coronavirus
Enquanto a #imprensa brasileiro ataca o governo Bolsonaro que está movendo todas as suas ferramentas para combater essa pandemia. 🤔🤔🤔 https://t.co/2d5AQql9j4",2020-03-20
DioogocRf,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
DiogoMe66854120,"RT @ttwitandu: Você atraí aquilo que fala:

ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS…",2020-03-20
MarcosVenezuel,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
Pataxocartoons,RT @Luizianne13PT: Os ricos são os primeiros a pegar e os pobres os primeiros a morrer pelo coronavírus... #COVID2019 https://t.co/MJbWhSFO…,2020-03-20
a9XvqOe6fWIInPp,"RT @oironyoliveira: eeeeeh, pode passando álcool na máquina.. #CORONAVIRUS https://t.co/MM3uDZhrLK",2020-03-20
Malu_marques__,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
PauloEqui,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
Raimund50969641,RT @VEJA: Jornalista da Globo diagnosticado com coronavírus está em estado grave https://t.co/qfGdpnlORu https://t.co/ELBndLMVZJ,2020-03-20
taynaooo,Quando o coronavirus for controlado e eu puder ir novamente p agua mineral com minhas amigas https://t.co/QYMdK9SNaO,2020-03-20
Teresa_Brasil17,"RT @CeliaNacarato: Bolsonaro é cobrado a fazer exames para detectar o coronavirus. Ja fez dois e fará um terceiro. E o corrupto, q voltou d…",2020-03-20
galldino,"RT @folha: RELEMBRE FRASES DE BOLSONARO SOBRE O CORONAVÍRUS

""Está superdimensionado""
""É muito mais fantasia""
""Outras gripes mataram mais""…",2020-03-20
izesilva23,"RT @ttwitandu: Você atraí aquilo que fala:

ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS…",2020-03-20
pedrevola,RT @alefrota77: Vamos falar a verdade Bolsonaro trouxe um avião de Coronavirus p Brasil.,2020-03-20
bkdopistao,RT @helderbarbalho: Mais informações sobre o segundo caso confirmado de #Coronavírus (Covid-19) no Pará. https://t.co/W5ag1cKtRa,2020-03-20
mirndx_,"RT @igormello: Casa grande e senzala versão 2020, em tempos de coronavírus. A patroa moradora do Alto Leblon, endereço mais caro do Brasil,…",2020-03-20
peradoguama27,"RT @SrTrotsky: Coronavirus crise.

Senado: Votação virtual, salário integral
Câmara Dep Fed: Votação virtual, salário integral
Justiça: Sus…",2020-03-20
DCuminati,"Passeata contra o CORONA VÍRUS
Educadores e alunos Brasil!
É de arregalar os olhos. Brasil tá me assustando mais que o Corona Vírus

#passeatacontracoronavirus
#passeatacorona
#coronavirusbrasil
#CoronavirusPandemic 
#coronavirusnobrasil https://t.co/MwREHJEZzK",2020-03-20
filetlpf,RT @felipedjeguaka: 2 Bolsonaro é notório incentivador de garimpos ilegais que podem levar coronavirus às aldeias e provocar genocidio. Lid…,2020-03-20
Adspessotti,"RT @BolsonaroSP: 1)""PESQUISADORES HOLANDESES SÃO OS PRIMEIROS A ENCONTRAR ANTICORPOS PARA O CORONAVÍRUS:DIZ RELATÓRIO""

@jairbolsonaro falo…",2020-03-20
_luabarboza,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
novedoquatro,RT @alefrota77: Vamos falar a verdade Bolsonaro trouxe um avião de Coronavirus p Brasil.,2020-03-20
YasminFreire_,"eu só queria um sushi p me desestressar, obg coronavirus",2020-03-20
vitorshitado,RT @brunosouzasc: Empresários doam 90 equipamentos respiratórios para ajudar no combate ao coronavírus. Cada aparelho custa em média R$50 m…,2020-03-20
ClovisArtur1,"RT @BolsonaroSP: 1)""PESQUISADORES HOLANDESES SÃO OS PRIMEIROS A ENCONTRAR ANTICORPOS PARA O CORONAVÍRUS:DIZ RELATÓRIO""

@jairbolsonaro falo…",2020-03-20
56arc,RT @acidigital: Ao menos 28 sacerdotes morreram na Itália pelo coronavírus https://t.co/N4FgN0wJA4,2020-03-20
pmaya47,"RT @samiabomfim: Testar, testar e testar. É fundamental termos o diagnóstico do coronavírus para podermos controlar a pandemia. Apresentei…",2020-03-20
Dna_Souza,"RT @zelune: esse tipo de pessoa tinha que ser expulsa do whatsapp na voadora.

coronavírus é uma família viral antiga (conhecida desde 1960…",2020-03-20
andradepinkisa1,"RT @jornalextra: Com fim do verão, frio pode agravar surto de coronavírus no Brasil https://t.co/pq1X6T9rAU",2020-03-20
Amarulacarvalho,Promotoria investiga socialite ligada a pelo menos 44 casos de coronavírus no Uruguai https://t.co/AV1mhAZftu,2020-03-20
CarlosM76276710,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
PedroPesantos,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
AndressaElkadi,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
4eyes666,Obrigado @CoronaVirusTime,2020-03-20
luizflaviorocha,RT @jairbolsonaro: Coronavirus nos presídios federais. Visitas sociais suspensas. A ameaça não será resolvida abrindo portas das prisões ou…,2020-03-20
AdilsonAgura,"Curiosamente foi durante os jogos militares na China, onde um militar americano estava infectado com o coronavírus. Coincidência ou proposital? 

https://t.co/15th5Dy98z",2020-03-20
ricardomateus_f,"Meus clientes suspenderam meus pagamentos por tempo indeterminado até o fim da crise do Coronavirus. O governo também vai congelar o pagamento do fies para nos ajudar? Ou é cada um por si? Quem tem condições de reserva fica ok, quem não tem se afunda mais? #CoronavirusPlantao",2020-03-20
serafim339,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
OdtCristina,"Envie sua denuncia tbem! 
#coronavirusnobrasil #pandemia",2020-03-20
fica_sussa,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
LeonardoCmara10,"RT @tatimantovani: Ministério da Saúde da Espanha atualiza os números #coronavirus na Comunidade de Madrid, a mais afetada do país:
7.165 i…",2020-03-20
GabeFelipe,"O mundo está um caos por conta do Coronavirus e a @vivobr colocando seus funcionários na rua para bater em porta em porta para oferecer serviço de internet fibra. Que absurdo, não tem o MÍNIMO de respeito com seus funcionários.",2020-03-20
SpdRio,MEC: calendário letivo pode ser flexibilizado em função do coronavírus https://t.co/IBmD5fkm3H via @JornalDoBrasil,2020-03-20
pensadorlouco,"Após governo recontratar cubanos contra o coronavírus, Bolsonaro agora diz que eles “são objeto de venda por parte da ditadura” https://t.co/qs5LXCKoWB #cultura #feedly",2020-03-20
juniorbr5655,"@jairbolsonaro @SF_Moro Bandido tem que se lascar pronto acabou... ""ain, mas eles tem famílias"", quando um merda desse atira em um pai de família, eles pensam nos familiares da vítima? Merda nenhuma... soltar uns merda desse ai por causa de coronavirus é de lascar.",2020-03-20
