user,text,created_at 
num_so_eu,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
imeduwrdo,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
Casagrande_ES,"Estamos reunidos com as lideranças lideranças religiosas para juntos alinharmos as ações de prevenção ao #Covid19 #Coronavírus nas Igrejas. Em breve, publicaremos mais informações. https://t.co/m0yrQzv8Nc",2020-03-20
Cris_Kardo,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
FvckRocha,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Dani__Brito,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
gabedalavigne,"Isso normalmente, sem Covid-19 nem nada.",2020-03-20
leandrograss,"Hoje, às 19 horas, estarei ao vivo lá no meu Instagram (@leandrograss) com o médico da família e comunidade, Estevão Rolim. 

Participe e mande já a sua pergunta sobre o COVID-19 para o nosso WhatsApp (61 982919033).

#coronavirus #covid19 #prevenção https://t.co/AVoGAsLmcI",2020-03-20
Camshoww,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
ngm_ligaaa,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
manueIIe,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
_brucz,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
dusarmento_,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
Knight_Zinho,"RT @thabataganga: @oatila COVID-19 🚨🚨 Se você trabalha em algum hospital público que está com equipamentos quebrados, ou conhece alguem que…",2020-03-20
dnoticiaspt,"UE autoriza apoios directos ou em benefícios fiscais até 800 mil euros por empresa: A Comissão Europeia adoptou hoje um quadro temporário para ajudas estatais, devido ao surto de Covid-19, que autoriza os Estados-membros da União Europeia (UE) a dar… https://t.co/4S8T50RRZQ",2020-03-20
dnoticiaspt,"JP desafia dirigentes e militantes a voluntariado com idosos em isolamento pelo Covid-19: A Juventude Popular desafiou os seus dirigentes e militantes a participar em acções de voluntariado com vista a ajudar pessoas idosas. Para Francisco Mota, “nesta… https://t.co/2mywW7MtZW",2020-03-20
LuizaCamy,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
mendoncinh4,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
EmilyRi93171440,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
BetoPereira19,"RT @dw_brasil: Mortes por #coronavirus passam de 10 mil no mundo: 
casos diagnosticados de #COVID19 são mais de 244 mil, e mais de 86 mil p…",2020-03-20
fiocruz,#COVID19: saiba como lidar com estresse: https://t.co/MMrxz1G7mH,2020-03-20
giovsnna_,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
ojeconomico,Covid-19. Eurodeputados do PSD propõem à Comissão Europeia aquisição de kits de testes para massificar rastreios https://t.co/KB6krNgD0V,2020-03-20
joelmalmeidam,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
biaborille,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
jaelson88,"RT @EduardoAdnet: Bayer doa três milhões de comprimidos de Cloroquina que pode virar o jogo contra o COVID-19. O Resochin, Cloroquina, é um…",2020-03-20
Lu__Leo,"Desenhando Cidadão de bem: quem n roubou, n matou, n estuprou.Vive com probidade e ética. Atualmente confinado pelo Covid19. Aquele que já vivia em confinamento, presos nas casas, por causa da violência causada pelos bandidos chamados pelos esquerdopatas de minorias.#grandedebate",2020-03-20
NeliPimenta,RT @AdadLelia: PR Trump em coletiva para falar sobre COVID-19 e eis que chega a vez da jornalista brasileira esquerdista! Advinha a pergunt…,2020-03-20
renatapereira8,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Vieira873,"RT @DarliseNeves: Bom dia Amados! Um carinho pra vcs! 🌻🌹#união #COVIDー19 
@selmo_silveira @Vieira873 @_EdyyLiaun @selmo_silveira @Astakad @…",2020-03-20
JeanRodrigues,"RT @MajorVitorHugo: Diante do avanço da crise do COVID-19, o calendário eleitoral desse ano deve ser modificado? Muitas demandas começam a…",2020-03-20
math_mesquitta,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
ojeconomico,Covid-19: Lojas da Makro fecham mais cedo e encerram ao domingo https://t.co/n3iu0NbZUe,2020-03-20
daniloandy92,"RT @portalangola: O Ministério da saúde garantiu hoje que não existem casos confirmados de COVID 19 no País. 

O comunicado do MINSA avança…",2020-03-20
ojeconomico,Covid-19. PAN considera “sensatas” medidas de contenção do Governo mas pede mais apoio aos idosos https://t.co/hRHI09nroD,2020-03-20
96luisfelipe,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Eduardo21260613,RT @o_antagonista: Itália mobiliza os militares contra a Covid-19 https://t.co/4HOkEMTDTy,2020-03-20
raphabequiet,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
jururuuu,lookinho p ficar em casa discutindo artigo sobre covid19 via skype https://t.co/I3VGUCW5eX,2020-03-20
Danii_llara,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
sandrohage96,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
larissajustino,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
mouragle,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
_KarlGoes,"RT @ocafezinho: É oficial: a comitiva presidencial de @jairbolsonaro é, até agora, a maior propagadora do Covid-19 no Brasil. Isso não é me…",2020-03-20
alberto_jorge,"RT @data_labe: Saiu a 1° reportagem da série especial sobre o #COVID19.

Jornadas exaustivas, falta de protocolo e equipamentos de proteção…",2020-03-20
0liveira_tami,"Em razão da situação que o mundo passa referente ao Corona Vírus (COVID-19), a procura por acolhimento de pessoas e famílias nos 37 projetos sociais que a REMAR BRASIL possui tem aumentado muito, viemos pedir a contribuição de ++ 

https://t.co/A9CNurZ90j",2020-03-20
J_crvg,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
soutfsantos,"RT @gui_o_longo: Pessoal que está empolgado com o efeito da cloroquina no tratamento do #COVID19, NÃO COMPREM PARA ESTOCAR EM CASA. Esse me…",2020-03-20
rafapaula848,"Pessoal!
Se vocês souberem de alguém que não está sabendo lidar com o isolamento por causa do COVID-19, e que está ficando ansioso, depressivo, agressivo, compulsivo ou com medo demais, podem indicar o site A Chave da Questão.
Nesse site tem diversos psicólogos conectados que +",2020-03-20
juuc_lima,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
9731Paulo,"RT @bbcbrasil: Covid-19, gripe, resfriado, rinite alérgica.... 🤧

Sim, há semelhanças. Mas é preciso entender as diferenças entre a doença…",2020-03-20
ThiagoGavioes,"RT @Palmeirasso51: 🔥Informação🔥

Procede que antes da crise do #COVID19  @Palmeiras as 7 chaves negociava a vinda do Ibra
Essa era BOMBA
Ag…",2020-03-20
Regateiro,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
ppereznit,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
iguinorem,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
kelsousz,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
FrancHftseixas,"@De329333 @BolsonaroSP Não inverta as coisas, analfabetinha funcional, quem deve uma retratação formal é justamente o governo chinês, na pessoa de seu embaixador. Eu já postei a melhor análise da COVID19 já feita e vou repostar aqui para seu deleite. LEIA, PELO MENOS.

https://t.co/8LOdZzb5I6",2020-03-20
AdaoMendes69,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
SonNagata,"RT @nortecoreano: Números do #COVID19 no Brasil 🇧🇷

 #Coronavirus
#CoronaVirusBrasil 

SP: 288
DF: 84
RJ: 66
RS: 37
BA: 32
MG: 31
PE: 28
CE…",2020-03-20
Deiluciferi666,RT @g1: Província chinesa onde começou pandemia de Covid-19 não registra casos da doença pelo 2º dia seguido https://t.co/XKPEKpQs79 #G1 ht…,2020-03-20
Queen_Mustafar,"RT @FormatoForFun: Pessoal!
Se vocês souberem de alguém que não está sabendo lidar com o isolamento por causa do COVID-19, e que está fican…",2020-03-20
bmarsunorthodox,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
bpspcot,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
slobatu,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
mikrokosmosms,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
iness_sousaa,"RT @marcelabmoreir: 1 morto em paços com covid19, isto está demais",2020-03-20
9731Paulo,"RT @bbcbrasil: Começando pela mais séria: a covid-19 é uma infecção respiratória que começa com sintomas como febre e tosse seca e, ao fim…",2020-03-20
guivilela93,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
PorquitoReal,"RT @LEN_Brasil: Maricá ainda não teve nenhum caso de Covid-19 confirmado, mas claro, aqui não teve passeata fascista. Mesmo assim vamos ina…",2020-03-20
milaohenrique64,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
gabygomedeiros,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Zayn_Pintudo,RT @Poder360: #Infográfico | Subiu de 428 para 621 o número de casos confirmados de covid-19 no Brasil de 4ª feira (18.mar) para esta 5ª fe…,2020-03-20
Josienecustodio,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
Ogoidsepol,"RT @oatila: Assim como a paciente 31 da Coréia do Sul, boa parte dos casos de COVID-19 no Uruguai começaram com 1 pessoa. Ela veio com coro…",2020-03-20
luizverso,mas o q tem a ver imagine c covid,2020-03-20
portal_infonet,Covid-19: delegada alerta sobre golpes envolvendo provedora de filmes - https://t.co/MDIbLpEDe2 https://t.co/K0fNM62Qqn,2020-03-20
KatGouvea,"RT @vistoafrica: #COVID19Africa 20/03/2020

*Mais de 770 casos*

Países mais afetados:

🇪🇬EGITO: 256
🇿🇦ÁFRICADO SUL: 202
🇩🇿ARGÉLIA: 90
🇲🇦MA…",2020-03-20
apegobamon,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Thaycaas,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
xclarasc,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
WMManhattan,"RT @br_tradingview: Casos de COVID-19 no mundo e por país.

Acesse https://t.co/3k2ku8m2ya para se manter atualizado. https://t.co/BPWUvUSQ…",2020-03-20
eznitsu,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
agencia_fiocruz,RT @fiocruz: #COVID19: saiba como lidar com estresse: https://t.co/MMrxz1G7mH,2020-03-20
MedicodoPlantao,"COMBATE ao CORONA VÍRUS  #Coronavirus
Mapa do coronavírus no Brasil: site monitora casos de Covid-19 por estado | https://t.co/OiVwblMxNL",2020-03-20
euigorluz,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
mbarrxs,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
killmustard,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Lulamariandreia,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
DiegoMarins,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
Hondalvinegro,RT @fiocruz: #COVID19: saiba como lidar com estresse: https://t.co/MMrxz1G7mH,2020-03-20
RICARDOFMIRAND3,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
nrodhew,"RT @DGSaude: Alguns gestos simples fazem a diferença na protecção contra a COVID19. Usar luvas na rua não é eficaz!

#SNS #DGS #UmConselhod…",2020-03-20
LuizSimaoNeto2,RT @brasil247: Filipe Martins é o 22º da comitiva de Bolsonaro com covid-19 e Planalto perde controle de casos https://t.co/L4caSCcZAw,2020-03-20
Velvetinha1,"RT @EuRobo36: Segundo Zhao Lijian, porta-voz do Ministério das Relações Exteriores chinês, o Covid-19 já agia nos EUA antes de ser identifi…",2020-03-20
PeedroTeles,@opaulinhads Não vá me dizer que eles estão falando que o COVID-19 é invenção da China? Me coloca nesse grupo ai,2020-03-20
beatrizmvh1,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
litdyke,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
tempest_sec,"O Hospital Israelita Albert Einstein está alertando seus pacientes para mais um tipo de golpe. Um telefone falso do hospital aparece em buscas de exames para o Covid-19. Os suspeitos coletam os dados e se passam por funcionários para realizar um assalto 
https://t.co/EeBZGhFTaG",2020-03-20
caboff1,RT @diariodopoder: Governador do DF pede auxílio ao embaixador da China contra o Covid-19 https://t.co/uDebXD8Tci #DiariodoPoder,2020-03-20
yneedtocalmdown,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
lookingforlara,ter bolsonaro como presidente deixa a crise do covid-19 muito mais assustadora do que ela já é...,2020-03-20
DJurnio,RT @Alemo01800806: Chineses já estão providenciando o COVID-20 ? https://t.co/r32v9IC1oT,2020-03-20
pandablux,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Isabeliagomes,"RT @LekkoMr: Já são 22!
22 o número de membros da Comitiva de bolsonaro aos EUA c/Covid-19.

Quantos faltam, além de bolsonaro e de Eduardo…",2020-03-20
juniorruben8,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
CLAUDIACALIEL,"Coronavírus e os signos

Capricórnio: Está pesquisando preço do álcool gel, pois se recusa pagar preço de ouro por ele.

#coronavirus #Quarentena #Covid_19 #ficaemcasa #Signos #coronavirusbrasil",2020-03-20
alepmaros,"RT @oatila: Assim como a paciente 31 da Coréia do Sul, boa parte dos casos de COVID-19 no Uruguai começaram com 1 pessoa. Ela veio com coro…",2020-03-20
AlyneBrh,Eu começo... meu exame pra Covid-19 deu negativo 🙏🏼🙏🏼,2020-03-20
Viviane75200358,Como fica aquelas pessoas que precisam passar por essa batalha de cada dia?????? #coronavirus #Covid_19,2020-03-20
